Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.68671417236328,129915600
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.76968002319336,188923200
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,38.044063568115234,346375200
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.09355545043945,290954000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.643760681152344,272975200
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.81650161743164,206434400
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.77593231201172,217562000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.225746154785156,282690400
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.725162506103516,243278000
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.113094329833984,130196800
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.83423614501953,162579600
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.171810150146484,204588800
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.03852844238281,160704400
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.900489807128906,135722000
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.7148551940918,149886400
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.0551872253418,123967600
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.76918411254883,135249600
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.595054626464844,152648800
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.457008361816406,155712400
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.39274978637695,151128400
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.65018844604492,195208000
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.938167572021484,153816000
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.08335494995117,113605600
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.047645568847656,95154000
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.65732955932617,126814000
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.11191177368164,95096400
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.83543395996094,128740800
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.24955368041992,128828400
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.83305358886719,126774000
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.46891403198242,117473600
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.51888656616211,90975200
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.368953704833984,157618800
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.72159194946289,133787200
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.707313537597656,78597600
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.76244354248047,148219600
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.18647766113281,165963200
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.255897521972656,164115200
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.119449615478516,150164800
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.06509780883789,163690400
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.62240982055664,166674000
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.93182373046875,153594000
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.67000961303711,150347200
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.07700729370117,121112000
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.84336471557617,138422000
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.126583099365234,107732800
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.074623107910156,140021200
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.47208023071289,116070800
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.23369216918945,113634400
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.04091262817383,89726400
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.44550323486328,91557200
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.585933685302734,100497200
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.84534454345703,86313600
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.42131042480469,106421600
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.326107025146484,83018000
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.126583099365234,139235200
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.44153594970703,261964400
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.327301025390625,146062000
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.77989196777344,134768000
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.94887161254883,113528400
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.08454513549805,111852000
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.6323356628418,142623200
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.332054138183594,169709600
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.24599075317383,214277600
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.023841857910156,266157600
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.100013732910156,136272800
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.751731872558594,224805200
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.06827926635742,169805600
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.28010559082031,113611200
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.59188461303711,92844800
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.22972106933594,111957200
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.05769729614258,104848800
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.95256805419922,83115200
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.54403305053711,94780800
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.959747314453125,76732400
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.6754264831543,69176000
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.51296615600586,73190800
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.828338623046875,73603200
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.71604537963867,60962800
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.00274658203125,80233600
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.95256805419922,92936000
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.05531311035156,69844000
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.89284896850586,90056400
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.797279357910156,74762000
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.64675521850586,109931200
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.451927185058594,93770000
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.8317985534668,105064800
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.18540954589844,86264000
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.3454704284668,83734400
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.22123718261719,85388800
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.80073928833008,106627200
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.688453674316406,73234000
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.939308166503906,67644400
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.56181716918945,86553600
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.58572006225586,86440400
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.117427825927734,246876800
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.093544006347656,73939600
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.36484146118164,134314000
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.55835723876953,82514800
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.30988311767578,102847600
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.18086242675781,108801600
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.52384567260742,126652400
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.06379318237305,98276800
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.99928665161133,101141200
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.31943130493164,69460800
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.22626876831055,90950800
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.720821380615234,70925200
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.941951751708984,55819200
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.29555892944336,66416800
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.909568786621094,69940800
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.53314971923828,79026400
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.47819900512695,63756400
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.88807678222656,75326000
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.640655517578125,72164400
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.71233367919922,50055600
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.61199188232422,60172400
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.74100875854492,62138000
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.49014663696289,65573600
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.84373474121094,81147200
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.73862075805664,82704800
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.779239654541016,63957600
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.11133575439453,74791600
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.546165466308594,66839600
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.40041732788086,76304000
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.628719329833984,96096000
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.373069763183594,84118000
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.463863372802734,157492000
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.14214324951172,271742800
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.54937744140625,249616000
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.69272994995117,133789600
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.95075988769531,101701600
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.482486724853516,102349600
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.51592254638672,90102000
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.905372619628906,93970400
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.75672149658203,98444800
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,50.07799530029297,103563600
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.28898239135742,82992000
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.40645980834961,115230400
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.1449089050293,114001600
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.1662712097168,141708000
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.65799331665039,121150800
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.55728530883789,104639200
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.559688568115234,76072400
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.66518020629883,75532800
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.82581329345703,73905600
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.25258255004883,82100400
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.67455291748047,91107200
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.460960388183594,109019200
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.952457427978516,195175200
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.57583236694336,173360400
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.7508544921875,109560400
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.393611907958984,133332000
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.48972702026367,137160000
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,53.058170318603516,150479200
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.34608459472656,158066000
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.6695442199707,142996000
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.00302505493164,197114800
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.2833251953125,166825600
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.667152404785156,127997200
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.23820114135742,148780400
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.32451248168945,126286800
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.355674743652344,108495200
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.7536735534668,106435200
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.185447692871094,384986800
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.93588638305664,110773600
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.271549224853516,98217600
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.84718704223633,95938800
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.93328094482422,120724800
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.12268829345703,91717600
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,54.487117767333984,94403200
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.9714241027832,99152800
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,55.640350341796875,114619200
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.66214370727539,128168000
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.7750358581543,134322000
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.650367736816406,118655600
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,54.393611907958984,107564000
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.8737678527832,167962400
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.41583251953125,212497600
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.25236892700195,161351600
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.113525390625,123164000
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,53.261962890625,116736000
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,53.03178787231445,91541600
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.79225158691406,130325200
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,52.581058502197266,132314800
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.90232467651367,115168400
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.401023864746094,155071200
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.56928253173828,163702000
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.69853591918945,119423200
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.859378814697266,189033600
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.8859748840332,183742000
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.14010238647461,146640000
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.4731559753418,153435600
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.278751373291016,233292800
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.74472427368164,365314800
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.332557678222656,264654800
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.8552360534668,127531600
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.33692932128906,133697600
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.161293029785156,101450400
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.19411087036133,137463200
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.71599197387695,204542000
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.24924850463867,187531600
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.94282531738281,243204000
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.051963806152344,185915200
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.56201934814453,147713200
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.7166633605957,167701200
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.5802116394043,271300800
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.532073974609375,124496800
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.45182418823242,94496000
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.01240158081055,179994000
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.92097473144531,165549600
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.5329475402832,184250000
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.198524475097656,167080000
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.96514892578125,158126000
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.46645736694336,163210000
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.510433197021484,165377200
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.036460876464844,172393600
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.537567138671875,169126400
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.804622650146484,248104000
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.571250915527344,189126800
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.684326171875,142510800
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.12942123413086,127594400
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.813385009765625,162814800
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.442867279052734,177151600
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.95532989501953,135366000
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.70905685424805,196189200
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.73225021362305,259092000
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.26462173461914,382978400
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.32630157470703,148676800
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.814048767089844,234330000
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.56863784790039,212468400
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.587890625,169165600
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.95119094848633,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.99449920654297,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.20995330810547,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.67036819458008,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.590965270996094,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.26943588256836,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.88535690307617,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.00325393676758,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.639949798583984,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.088993072509766,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.827613830566406,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.277523040771484,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.498870849609375,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.7298469543457,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.882957458496094,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.03211975097656,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.73859786987305,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.955997467041016,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.604732513427734,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.21497344970703,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.7580451965332,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.04434585571289,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.0635871887207,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.20159912109375,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.906532287597656,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.92097473144531,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.12702178955078,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.17533874511719,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.938541412353516,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.291316986083984,89134000
