Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Daily_Return,MA_50,MA_200
2018-10-16,54.73249816894531,55.747501373291016,54.18999862670898,55.53749847412109,53.261962890625,116736000,2018,10,16,0.0220371424028449,54.92185020446777,47.39988761901856
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,53.03179168701172,91541600,2018,10,17,-0.0043213661105272,54.992250213623045,47.46105012893677
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.79225158691406,130325200,2018,10,18,-0.0233735616975494,55.03610023498536,47.51578763961792
2018-10-19,54.51499938964844,55.31499862670898,54.35749816894531,54.82749938964844,52.581050872802734,132314800,2018,10,19,0.0152300399086338,55.08825019836426,47.57363763809204
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.16249847412109,52.90232467651367,115168400,2018,10,22,0.0061100558698086,55.1538501739502,47.63070013046265
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.40102005004883,155071200,2018,10,23,0.0094267024182674,55.22315017700196,47.69117511749268
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.569278717041016,163702000,2018,10,24,-0.0343016187141416,55.24985015869141,47.74212511062622
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.69853591918945,119423200,2018,10,25,0.0218978418060322,55.29765014648437,47.79901262283325
2018-10-26,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,51.85939025878906,189033600,2018,10,26,-0.0159235666578941,55.31255012512207,47.85028762817383
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.88597106933594,183742000,2018,10,29,-0.0187702149852593,55.28585014343262,47.89422513961792
2018-10-30,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,51.14010620117188,146640000,2018,10,30,0.0049943343910623,55.27505012512207,47.94061264038086
2018-10-31,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.47315979003906,153435600,2018,10,31,0.0260665610831922,55.29415016174316,47.99031263351441
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.27873611450195,233292800,2018,11,1,0.0153522827423069,55.33000015258789,48.04401264190674
2018-11-02,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,49.744728088378906,365314800,2018,11,2,-0.0663306876617495,55.28995010375976,48.08028762817383
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.33256530761719,264654800,2018,11,5,-0.0283882760311173,55.217100067138674,48.11102512359619
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.85523223876953,127531600,2018,11,6,0.0108140680300243,55.146250076293946,48.14443763732911
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.33692932128906,133697600,2018,11,7,0.0303282747519502,55.09750007629395,48.189100131988525
2018-11-08,52.494998931884766,52.52999877929688,51.6875,52.122501373291016,50.16129302978516,101450400,2018,11,8,-0.0069539960766851,55.02505012512207,48.23582513809204
2018-11-09,51.38750076293945,51.50249862670898,50.5625,51.11750030517578,49.194122314453125,137463200,2018,11,9,-0.0192815202961503,54.9222501373291,48.27702514648438
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.71599960327149,204542000,2018,11,12,-0.0503741526398294,54.75495010375977,48.309787635803225
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.24925231933594,187531600,2018,11,13,-0.0099912574532666,54.5743000793457,48.34136262893677
2018-11-14,48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,44.94282531738281,243204000,2018,11,14,-0.0282473744809189,54.37395011901855,48.36557514190674
2018-11-15,47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,46.05196380615234,185915200,2018,11,15,0.0246788037207592,54.215500106811525,48.395112648010254
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.56201553344727,147713200,2018,11,16,0.0110756756524066,54.07665008544922,48.43640014648437
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.71667098999024,167701200,2018,11,19,-0.0396320891713136,53.9143000793457,48.47311264038086
2018-11-20,44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,42.580196380615234,271300800,2018,11,20,-0.0477779234566403,53.67995002746582,48.49055013656616
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.532073974609375,124496800,2018,11,21,-0.0011300539782478,53.45849998474121,48.51210014343262
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.45181274414063,94496000,2018,11,23,-0.0253988320181496,53.18789993286133,48.53352514266968
2018-11-26,43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,42.01240158081055,179994000,2018,11,26,0.013523721178543,52.94179992675781,48.556287631988525
2018-11-27,42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,41.92098617553711,165549600,2018,11,27,-0.0021760945747848,52.72359992980957,48.57070013046265
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.53295135498047,184250000,2018,11,28,0.0384526901802988,52.53709991455078,48.59145013809204
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.19853591918945,167080000,2018,11,29,-0.007682101088169,52.34299995422364,48.606675148010254
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.96515655517578,158126000,2018,11,30,-0.0054024015829368,52.13574996948242,48.61366264343262
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.46646118164063,163210000,2018,12,3,0.0349423531704709,51.97154998779297,48.62915016174316
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.51043319702149,165377200,2018,12,4,-0.0439887704827893,51.751050033569335,48.63520015716553
2018-12-06,42.93999862670898,43.69499969482422,42.60499954223633,43.68000030517578,42.03645706176758,172393600,2018,12,6,-0.0111494775792785,51.51370002746582,48.63976264953613
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.537574768066406,169126400,2018,12,7,-0.0356570265797414,51.25405006408691,48.63475015640259
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.80461883544922,248104000,2018,12,10,0.0065879314746453,50.97730010986328,48.62737516403198
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.57124710083008,189126800,2018,12,11,-0.0057193466143573,50.691750106811526,48.61445016860962
2018-12-12,42.59999847412109,42.97999954223633,42.255001068115234,42.275001525878906,40.68432235717773,142510800,2018,12,12,0.002787174328968,50.40095016479492,48.60283767700195
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.129432678222656,127594400,2018,12,13,0.0109402174923285,50.10930015563965,48.59387517929077
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.81338119506836,162814800,2018,12,14,-0.0319976678464595,49.77635009765625,48.5819751739502
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.44286346435547,177151600,2018,12,17,-0.0093062202434933,49.45610008239746,48.566637668609616
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.95532989501953,135366000,2018,12,18,0.0129925878436765,49.16500015258789,48.55320016860962
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.70905685424805,196189200,2018,12,19,-0.0311917125676846,48.85060012817383,48.533475170135496
2018-12-20,40.09999847412109,40.52750015258789,38.82500076293945,39.20750045776367,37.73224639892578,259092000,2018,12,20,-0.0252346172788596,48.500400161743165,48.51072517395019
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.264625549316406,382978400,2018,12,21,-0.0388956579244758,48.1722501373291,48.47796266555786
2018-12-24,37.03749847412109,37.88750076293945,36.647499084472656,36.70750045776367,35.32632064819336,148676800,2018,12,24,-0.0258740397202295,47.83415016174317,48.436525173187256
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.814056396484375,234330000,2018,12,26,0.0704215501528633,47.509450149536136,48.40583766937256
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.03749847412109,37.56863784790039,212468400,2018,12,27,-0.0064898153868051,47.2034001159668,48.376062660217286
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.587890625,169165600,2018,12,28,0.0005123396361306,46.87380012512208,48.34830015182495
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.95119094848633,140014000,2018,12,31,0.0096652999226756,46.55655014038086,48.3221626663208
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.99448013305664,148158800,2019,1,2,0.0011410718239708,46.26605010986328,48.29703765869141
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.209964752197266,365248800,2019,1,3,-0.0996073702502887,45.88045013427735,48.255650157928464
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.06499862670898,35.67036056518555,234428400,2019,1,4,0.0426893027724011,45.5185001373291,48.22192514419556
2019-01-07,37.17499923706055,37.20750045776367,36.47499847412109,36.98249816894531,35.59096145629883,219111200,2019,1,7,-0.0022258319390362,45.14450012207031,48.1927501296997
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.26944732666016,164101200,2019,1,8,0.0190631208263449,44.822800140380856,48.17012512207031
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.88535690307617,180396400,2019,1,9,0.016981741682214,44.49035011291504,48.1555876159668
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.00324249267578,143122800,2019,1,10,0.003196174424155,44.17785011291504,48.13187511444092
2019-01-11,38.220001220703125,38.42499923706055,37.87749862670898,38.0724983215332,36.63995361328125,108092800,2019,1,11,-0.0098180086844136,43.87810005187988,48.111812610626224
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.0889892578125,129756800,2019,1,14,-0.0150370568460805,43.56160003662109,48.0912126159668
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.82761001586914,114843600,2019,1,15,0.0204667154947917,43.23265007019043,48.07282512664795
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.277530670166016,122278800,2019,1,16,0.0122166004292836,42.896250076293946,48.05815013885498
2019-01-17,38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,37.49886703491211,119284800,2019,1,17,0.0059377704559753,42.63815010070801,48.04248764038086
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.72984313964844,135004000,2019,1,18,0.0061594168491452,42.41430015563965,48.02400014877319
2019-01-22,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.88294982910156,121576000,2019,1,22,-0.0224461427627884,42.16195014953613,47.99962514877319
2019-01-23,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,37.03211975097656,92522400,2019,1,23,0.0040443255371507,41.881800155639645,47.98155014038086
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.73859405517578,101766000,2019,1,24,-0.0079262034512502,41.60285011291504,47.95986263275147
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,37.955997467041016,134142000,2019,1,25,0.0331368543531065,41.369300079345706,47.94050012588501
