Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Daily_Return,MA_50,MA_200
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.59504318237305,152648800,2018,2,26,0.019772086727653182,,
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.4570198059082,155712400,2018,2,27,-0.0032407768178949192,,
2018-02-28,44.81499862670898,45.15499877929688,44.51250076293945,44.52999877929688,42.39275741577149,151128400,2018,2,28,-0.0015135617096514453,,
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.65018081665039,195208000,2018,3,1,-0.017516254225893313,,
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.93817138671875,153816000,2018,3,2,0.006914324079241085,,
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.08335494995117,113605600,2018,3,5,0.003461781891547666,,
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.047645568847656,95154000,2018,3,6,-0.0008483720679774986,,
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.65732955932617,126814000,2018,3,7,-0.009282840361384603,,
2018-03-08,43.869998931884766,44.27999877929688,43.76750183105469,44.23500061035156,42.11191177368164,95096400,2018,3,8,0.010912436013427618,,
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.8354377746582,128740800,2018,3,9,0.01718092711759467,,
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.249549865722656,128828400,2018,3,12,0.009667771610563536,,
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.83304977416992,126774000,2018,3,13,-0.009630200243475606,,
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.46891021728516,117473600,2018,3,14,-0.008501410062339176,43.080149993896484,
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.66249847412109,42.518890380859375,90975200,2018,3,15,0.0011768182705951258,43.112099990844726,
2018-03-16,44.66249847412109,44.77999877929688,44.40499877929688,44.505001068115234,42.36894226074219,157618800,2018,3,16,-0.0035263904032846183,43.141050033569336,
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.721588134765625,133787200,2018,3,19,-0.015279188604782501,43.15240005493164,
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.707313537597656,78597600,2018,3,20,-0.0003422564606346823,43.15360008239746,
2018-03-21,43.7599983215332,43.772499084472656,42.81499862670898,42.817501068115234,40.762454986572266,148219600,2018,3,21,-0.02265465131395461,43.13820007324219,
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.18647766113281,165963200,2018,3,22,-0.014129725629570933,43.11080009460449,
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.25590133666992,164115200,2018,3,23,-0.023156668763827604,43.06405014038086,
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.11944580078125,150164800,2018,3,26,0.04747181832882674,43.05150016784668,
2018-03-27,43.41999816894531,43.78749847412109,41.72999954223633,42.084999084472656,40.06510162353516,163690400,2018,3,27,-0.0256410709325684,43.00775016784668,
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.62241744995117,166674000,2018,3,28,-0.011049071229740193,42.959200134277346,
2018-03-29,41.95249938964844,42.9375,41.72499847412109,41.94499969482422,39.93181991577149,153594000,2018,3,29,0.007808764326768802,42.90260009765625,
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.67001724243164,150347200,2018,4,2,-0.006556240979370909,42.839700088500976,
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.07699203491211,121112000,2018,4,3,0.010259219996447966,42.789350051879886,
2018-04-04,41.220001220703125,43.00249862670898,41.192501068115234,42.90250015258789,40.84335708618164,138422000,2018,4,4,0.01912228298814922,42.76240005493164,
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.1265869140625,107732800,2018,4,5,0.006934342038190433,42.741200103759766,
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.07462310791016,140021200,2018,4,6,-0.025578692655586432,42.712000122070314,
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.47208404541016,116070800,2018,4,9,0.00991803136071634,42.70670013427734,
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.23368453979492,113634400,2018,4,10,0.018817976423488814,42.71540016174316,
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.04090118408203,89726400,2018,4,11,-0.00467531058351367,42.73780014038086,
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.44551086425781,91557200,2018,4,12,0.009858483670688978,42.77365013122559,
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.58592987060547,100497200,2018,4,13,0.0033880575396723067,42.810150146484375,
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.84535598754883,86313600,2018,4,16,0.006238262595618549,42.85035018920898,
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.42131805419922,106421600,2018,4,17,0.01376406590907897,42.93905021667481,
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.326114654541016,83018000,2018,4,18,-0.002244216466256721,43.04580017089844,
2018-04-19,43.43999862670898,43.84749984741211,43.165000915527344,43.20000076293945,41.1265869140625,139235200,2018,4,19,-0.028340043802952963,43.094650192260744,
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.44153594970703,261964400,2018,4,20,-0.04097223209500789,43.125550231933595,
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.32730102539063,146062000,2018,4,23,-0.0028964260439499068,43.17600028991699,
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.7798957824707,134768000,2018,4,24,-0.013919165911991938,43.208650283813476,
2018-04-25,40.65499877929688,41.35499954223633,40.602500915527344,40.91249847412109,38.94886779785156,113528400,2018,4,25,0.004357379676199535,43.213350219726564,
2018-04-26,41.02999877929688,41.432498931884766,40.84249877929688,41.05500030517578,39.08453369140625,111852000,2018,4,26,0.0034830879650342705,43.21275024414062,
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.63233184814453,142623200,2018,4,27,-0.011569808076732913,43.18750030517578,
2018-04-30,40.532501220703125,41.81499862670898,40.459999084472656,41.31499862670898,39.33205795288086,169709600,2018,4,30,0.018112290844989998,43.14885025024414,
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.2459831237793,214277600,2018,5,1,0.02323618373665659,43.13220031738281,
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.02384948730469,266157600,2018,5,2,0.04417504997681854,43.155800323486325,
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.10001373291016,136272800,2018,5,3,0.0018122673849252369,43.18490028381348,
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.75173568725586,224805200,2018,5,4,0.03923343583782257,43.24155029296875,
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.06828308105469,169805600,2018,5,7,0.00723495521844697,43.289850311279295,
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.28009796142578,113611200,2018,5,8,0.004806650313490701,43.32525032043457,
2018-05-09,46.63750076293945,46.84999847412109,46.30500030517578,46.84000015258789,44.59187698364258,92844800,2018,5,9,0.007041104741230875,43.370100326538086,
2018-05-10,46.935001373291016,47.59249877929688,46.91249847412109,47.5099983215332,45.22971725463867,111957200,2018,5,10,0.014303974525249785,43.42970031738281,
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.05770111083984,104848800,2018,5,11,-0.007629956848393515,43.49765029907226,
2018-05-14,47.25249862670898,47.38249969482422,46.96500015258789,47.03749847412109,44.95257568359375,83115200,2018,5,14,-0.002333116548864811,43.55735023498535,
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.54402923583984,94780800,2018,5,15,-0.009088448102841262,43.60545021057129,
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.95974349975586,76732400,2018,5,16,0.009332708708378323,43.66300018310547,
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.67543411254883,69176000,2018,5,17,-0.006323664730221501,43.722800216674806,
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.51297378540039,73190800,2018,5,18,-0.0036366004310063316,43.76965019226074,
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.82835388183594,73603200,2018,5,21,0.00708500532186207,43.80790023803711,
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.71604919433594,60962800,2018,5,22,-0.00250493635597715,43.83510025024414,
2018-05-23,46.587501525878906,47.125,46.43999862670898,47.09000015258789,45.00274658203125,80233600,2018,5,23,0.006411609984837474,43.877050247192386,
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.03749847412109,44.95257568359375,92936000,2018,5,24,-0.0011149220279609295,43.92560020446777,
2018-05-25,47.057498931884766,47.41249847412109,46.91249847412109,47.14500045776367,45.0553092956543,69844000,2018,5,25,0.0022854528223206216,43.975250244140625,
2018-05-29,46.900001525878906,47.1875,46.71749877929688,46.97499847412109,44.89284896850586,90056400,2018,5,29,-0.0036059387420069866,44.024650192260744,
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.79727935791016,74762000,2018,5,30,-0.002128759496951904,44.08565017700195,
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.71749877929688,44.64676284790039,109931200,2018,5,31,-0.0033600260416665195,44.14380012512207,
2018-06-01,46.997501373291016,47.56499862670898,46.9375,47.560001373291016,45.451908111572266,93770000,2018,6,1,0.01803398332548345,44.23865013122558,
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.8317985534668,105064800,2018,6,4,0.008357844259775149,44.35355010986328,
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.18540191650391,86264000,2018,6,5,0.007715142122776575,44.49540008544922,
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.34547424316406,83734400,2018,6,6,0.003465926115602036,44.60145004272461,
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.22124481201172,85388800,2018,6,7,-0.002680632153442497,44.72705009460449,
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.80073165893555,106627200,2018,6,8,-0.009097538015844786,44.85315010070801,
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.68844985961914,73234000,2018,6,11,-0.002451753928979006,44.97040008544922,
2018-06-12,47.84749984741211,48.15250015258789,47.78749847412109,48.06999969482422,45.93931198120117,67644400,2018,6,12,0.005490786357877919,45.0984001159668,
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.56182098388672,86553600,2018,6,13,-0.008217192849414579,45.209950103759766,
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.58572006225586,86440400,2018,6,14,0.0005244158632198292,45.3059001159668,
2018-06-15,47.50749969482422,47.540000915527344,47.06499862670898,47.209999084472656,45.11742782592773,246876800,2018,6,15,-0.01027257171130913,45.38610008239746,
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.093544006347656,73939600,2018,6,18,-0.0005295003530271236,45.48790008544922,
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.364845275878906,134314000,2018,6,19,-0.016159812244300742,45.56610008239746,
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.55836486816406,82514800,2018,6,20,0.004362095686057943,45.63235008239746,
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.30987930297852,102847600,2018,6,21,-0.005576371507414524,45.69745010375976,
2018-06-22,46.52999877929688,46.53749847412109,46.17499923706055,46.22999954223633,44.18086624145508,108801600,2018,6,22,-0.002911725037058832,45.75135009765625,
2018-06-25,45.84999847412109,46.22999954223633,45.182498931884766,45.54249954223633,43.52383804321289,126652400,2018,6,25,-0.014871295842689536,45.78855010986328,
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.06379318237305,98276800,2018,6,26,0.012405964371476896,45.8316000366211,
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.99928283691406,101141200,2018,6,27,-0.0014639105589864254,45.86120002746582,
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.3194465637207,69460800,2018,6,28,0.007276261464184142,45.899500045776364,
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.22626876831055,90950800,2018,6,29,-0.00210242258570581,45.961050033569336,
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.7208251953125,70925200,2018,7,2,0.011182497210331377,46.06834999084472,
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.94194793701172,55819200,2018,7,3,-0.017416361974554873,46.16174995422363,
2018-07-05,46.31499862670898,46.602500915527344,46.06999969482422,46.34999847412109,44.295555114746094,66416800,2018,7,5,0.00804695379661502,46.27404991149902,
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.909576416015625,69940800,2018,7,6,0.013861960133902285,46.395649948120116,
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.53314971923828,79026400,2018,7,9,0.013885197602818922,46.527449951171874,
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.47818756103516,63756400,2018,7,10,-0.0012068198411654407,46.66759994506836,
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.88806915283203,75326000,2018,7,11,-0.012976102660905098,46.78069999694824,
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.64066696166992,72164400,2018,7,12,0.016765987942405802,46.89034996032715,
2018-07-13,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,45.712345123291016,50055600,2018,7,13,0.0015704499485675871,46.964149932861325,
2018-07-16,47.880001068115234,48.16249847412109,47.60499954223633,47.727500915527344,45.61199951171875,60172400,2018,7,16,-0.0021951506032815704,47.03424995422363,
2018-07-17,47.4375,47.96749877929688,47.29999923706055,47.86249923706055,45.74101638793945,62138000,2018,7,17,0.0028285227372817356,47.07234992980957,
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.59999847412109,45.49015426635742,65573600,2018,7,18,-0.005484476722356413,47.098549880981444,
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.843746185302734,81147200,2018,7,19,0.007773167194179642,47.12769989013672,
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.73861312866211,82704800,2018,7,20,-0.0022931125193319524,47.14809989929199,
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.77922821044922,63957600,2018,7,23,0.0008879971102033757,47.155949935913085,
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.1113395690918,74791600,2018,7,24,0.0072543154596353965,47.17799995422363,
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.54616165161133,66839600,2018,7,25,0.009430089762791471,47.21135002136231,
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.40042495727539,76304000,2018,7,26,-0.0031310983852721463,47.25020004272461,
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.62871170043945,96096000,2018,7,27,-0.016631537380496275,47.2642000579834,
2018-07-30,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,45.3730697631836,84118000,2018,7,30,-0.005602639487730321,47.278800048828124,
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.463863372802734,157492000,2018,7,31,0.002000893142519944,47.29870002746582,
2018-08-01,49.782501220703125,50.43999862670898,49.32749938964844,50.375,48.14214706420898,271742800,2018,8,1,0.058910121968479334,47.368050003051756,
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.54937744140625,249616000,2018,8,2,0.029230766201729264,47.46919998168946,
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.69272613525391,133789600,2018,8,3,0.0028931293952527692,47.56735000610352,
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.95076751708984,101701600,2018,8,6,0.005192566000918664,47.671950073242186,
2018-08-07,52.33000183105469,52.375,51.68999862670898,51.77750015258789,49.48247528076172,102349600,2018,8,7,-0.00937488231311756,47.76460006713867,
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.51593399047852,90102000,2018,8,8,0.0006759663426965101,47.86135009765625,
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.90536880493164,93970400,2018,8,9,0.007864921026839555,47.968250122070316,
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.75672149658203,98444800,2018,8,10,-0.006463070049586683,48.07155014038086,
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.21749877929688,50.0779914855957,103563600,2018,8,13,0.006456880189720016,48.16470008850098,
2018-08-14,52.540000915527344,52.63999938964844,52.06499862670898,52.4375,50.28897857666016,82992000,2018,8,14,0.004213170409271827,48.254300079345704,
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.40646362304688,115230400,2018,8,15,0.002336140611032489,48.338950119018556,
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.14492034912109,114001600,2018,8,16,0.01464993222307931,48.43565017700195,
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.1662712097168,141708000,2018,8,17,0.019969971688409416,48.55625015258789,
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.65798568725586,121150800,2018,8,20,-0.009743520081563428,48.67505020141601,
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.55728912353516,104639200,2018,8,21,-0.0019493799992875704,48.79410018920898,
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.5596809387207,76072400,2018,8,22,4.6548390706391274e-05,48.907950210571286,
2018-08-23,53.66249847412109,54.26250076293945,53.650001525878906,53.872501373291016,51.665184020996094,75532800,2018,8,23,0.0020460471293290983,49.0319002532959,
2018-08-24,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,51.82582473754883,73905600,2018,8,24,0.0031091844255699552,49.15870025634766,
2018-08-27,54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,52.25258255004883,82100400,2018,8,27,0.008234635219933173,49.30420028686523,
2018-08-28,54.75249862670898,55.1349983215332,54.72999954223633,54.92499923706055,52.674564361572266,91107200,2018,8,28,0.008075591846931074,49.459000244140626,
2018-08-29,55.03749847412109,55.872501373291016,54.852500915527344,55.744998931884766,53.46095657348633,109019200,2018,8,29,0.01492944390012707,49.64545021057129,
2018-08-30,55.8125,57.06499862670898,55.59999847412109,56.25749969482422,53.95246124267578,195175200,2018,8,30,0.009193663517075068,49.83810020446777,
2018-08-31,56.62749862670898,57.21749877929688,56.5,56.907501220703125,54.57582092285156,173360400,2018,8,31,0.011554042206015636,50.0489501953125,
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.75084686279297,109560400,2018,9,4,0.0032069398228711243,50.26615020751953,
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.71749877929688,54.39361572265625,133332000,2018,9,5,-0.006524809463923642,50.48965019226074,
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.48973846435547,137160000,2018,9,6,-0.01661739804650919,50.683000259399414,
2018-09-07,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,53.05818176269531,150479200,2018,9,7,-0.008068144341164318,50.86870025634766,
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.34608459472656,158066000,2018,9,10,-0.013420701218917253,51.03285026550293,
2018-09-11,54.50249862670898,56.07500076293945,54.13999938964844,55.962501525878906,53.6695442199707,142996000,2018,9,11,0.025282848102261113,51.22655029296875,
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.00302505493164,197114800,2018,9,12,-0.012419024809011248,51.396000366210934,
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.28333282470703,166825600,2018,9,13,0.02415522757937505,51.608450393676755,
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.66714096069336,127997200,2018,9,14,-0.011351120898589695,51.800650405883786,
2018-09-17,55.53749847412109,55.73749923706055,54.317501068115234,54.470001220703125,52.23820114135742,148780400,2018,9,17,-0.02662612380533369,51.950200424194335,
2018-09-18,54.4474983215332,55.462501525878906,54.27999877929688,54.560001373291016,52.32451248168945,126286800,2018,9,18,0.001652288426123416,52.08850044250488,
2018-09-19,54.625,54.90499877929688,53.82500076293945,54.59249877929688,52.35568618774414,108495200,2018,9,19,0.0005956269279305815,52.228600387573245,
2018-09-20,55.060001373291016,55.56999969482422,54.78749847412109,55.00749969482422,52.75366973876953,106435200,2018,9,20,0.00760179374102421,52.38935035705566,
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.18544769287109,384986800,2018,9,21,-0.010771236332936307,52.522500381469726,
2018-09-24,54.20500183105469,55.31499862670898,54.157501220703125,55.1974983215332,52.93589019775391,110773600,2018,9,24,0.01438017812809722,52.66980033874512,
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.27155303955078,98217600,2018,9,25,0.006340908545882762,52.826200332641605,
2018-09-26,55.25,55.9375,54.93999862670898,55.10499954223633,52.84718704223633,95938800,2018,9,26,-0.007966174233819068,52.971050338745115,
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.93328094482422,120724800,2018,9,27,0.02055166870940983,53.14380035400391,
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.122684478759766,91717600,2018,9,28,0.0035119295649674864,53.31310035705567,
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.81499862670898,54.48711013793945,94403200,2018,10,1,0.0067333612859235,53.49220031738281,
